53,55.
43,45.
42,45.
41,43.
42,44.
46,49.
41,44.
41,43.
46,48.
42,44.
43,45.
41,44.
40,43.
42,45.
43,45.
41,43.
44,46.
41,43.
44,46.
41,44.
41,44.
39,43.
42,44.
43,45.
42,45.
39,42.
43,45.
44,47.
38,41.
37,40.
40,42.
40,43.
40,43.
40,43.
41,43.
43,45.
40,43.
43,45.
42,45.
40,43.
47,49.
42,45.
41,44.
44,47.
43,46.
41,44.
45,47.
44,46.
43,46.
44,47.
