36, 3.
34, 3.
34, 3.
32, 3.
32, 2.
37, 3.
34, 3.
32, 3.
37, 3.
33, 3.
33, 2.
30, 3.
32, 3.
35, 3.
35, 3.
33, 3.
33, 3.
31, 3.
34, 2.
29, 4.
33, 3.
31, 5.
34, 3.
32, 3.
35, 3.
31, 3.
35, 3.
36, 3.
29, 4.
28, 5.
32, 2.
32, 3.
31, 3.
31, 3.
32, 3.
35, 2.
32, 3.
35, 3.
35, 3.
32, 3.
35, 3.
33, 3.
32, 3.
36, 3.
33, 3.
34, 3.
36, 3.
36, 3.
33, 3.
36, 3.
