13,17.
16,20.
14,18.
14,20.
12,16.
13,16.
14,18.
13,17.
20,23.
14,19.
13,16.
11,16.
14,18.
16,20.
14,18.
15,21.
14,18.
14,18.
12,15.
12,16.
15,21.
14,19.
12,19.
13,17.
13,17.
13,16.
13,17.
15,20.
14,18.
15,19.
16,20.
13,16.
14,19.
16,21.
14,17.
13,17.
12,17.
13,18.
15,19.
13,18.
14,19.
14,18.
15,20.
12,16.
14,18.
14,17.
15,20.
13,18.
14,18.
